no,name,gugun,address,lat,lng
3528,광진정보도서관,광진구,광장동 141-2,37.550598,127.110512
3529,어린이대공원정문,광진구,능동 339-2,37.549789,127.075928
3533,건대입구역 사거리(롯데백화점),광진구,광진구 자양동 227-337,37.539139,127.070618
3534,건대입구역 5번출구 뒤,광진구,광진구 자양동 1-6 ,37.540138,127.069283
3535,중곡사거리(국민은행),광진구,광진구 중곡동 266-5,37.559158,127.087517
3536,중앙농협(자양동),광진구,광진구 자양동 730 ,37.531811,127.080742
3537,아차산 휴먼시아 아파트 옆,광진구,광진구 구의동 40-2,37.548489,127.093758
3541,커먼그라운드,광진구,광진구 자양동 8-6,37.54504,127.089958
3542,래미안 구의파크 스위트,광진구,광진구 구의동 229-23,37.54504,127.089958
500,어린이대공원역 3번출구 앞,광진구,서울특별시 광진구 능동로 지하210,37.54707,127.074272
501,광진구의회 앞,광진구,서울특별시 광진구 능동로 76,37.537308,127.070351
502,뚝섬유원지역 1번출구 앞,광진구,서울특별시 광진구 능동로 10,37.53186,127.067192
505,자양사거리 광진아크로텔 앞,광진구,서울특별시 광진구 아차산로 355,37.53701,127.082245
515,광양중학교 앞,광진구,서울특별시 광진구 자양로3길 7,37.530235,127.08683
516,광진메디칼 앞,광진구,서울특별시 광진구 광나루로 355,37.548405,127.069366
539,군자교교차로,광진구,서울특별시 광진구 중곡동 263-1,37.559795,127.074203
540,군자역 7번출구 베스트샵 앞,광진구,서울특별시 광진구 군자동 499,37.55603,127.078644
542,강변역 4번출구 뒤,광진구,서울특별시 광진구 구의동 546-6,37.535465,127.094482
543,구의공원(테크노마트 앞),광진구,서울특별시 광진구 구의동 546-3,37.535969,127.094673
544,광남중학교,광진구,서울특별시 광진구 광장동 561-15,37.54073,127.102905
546,잠실대교북단 교차로,광진구,서울특별시 광진구 자양동 722,37.532478,127.085091
548,자양나들목,광진구,서울특별시 광진구 자양동 738,37.52977,127.07486
549,아차산역 3번출구,광진구,서울특별시 광진구 구의동 96,37.551224,127.089706
551,구의삼성쉐르빌 앞,광진구,서울특별시 광진구 구의강변로 106,37.540062,127.094498
552,대림아크로리버 앞,광진구,서울특별시 광진구 구의강변로 64,37.536579,127.092972
553,중곡 성원APT 앞,광진구,서울특별시 광진구 동일로 459,37.571255,127.079803
555,구의3동주민센터,광진구,서울특별시 광진구 강변역로 17,37.537849,127.092171
571,어린이대공원역6번출구,광진구,서울특별시 광진구 군자로 74,37.548496,127.07476
572,국립정신 건강센터 앞,광진구,서울특별시 광진구 능동로 398,37.56538,127.08651
573,구의문주차장 앞,광진구,서울특별시 광진구 능동로 216,37.545231,127.084732
574,아차산역4번출구,광진구,서울특별시 광진구 능동로 216,37.551849,127.088982
575,중앙농협 중곡지점,광진구,서울특별시 광진구 용마산로 120,37.564293,127.086937
576,광나루역 3번 출구,광진구,서울특별시 광진구 아차산로 552,37.54483,127.104263
577,광진청소년수련관,광진구,서울특별시 광진구 구천면로 2,37.546547,127.106133
584,광진광장 교통섬,광진구,서울특별시 광진구 군자동 374-8,37.547829,127.072632
588,뚝섬 유원지역,광진구,서울특별시 광진구 능동로 10,37.532688,127.067497
590,건국대학교 (입학정보관),광진구,서울특별시 광진구 능동로 120,37.53989,127.073364
591,건국대학교 (행정관),광진구,서울특별시 광진구 능동로 120,37.542778,127.075371
592,건국대학교 학생회관,광진구,서울특별시 광진구 능동로 120,37.541912,127.077637
593,자양중앙나들목,광진구,서울특별시 광진구 자양강변길 301,37.528587,127.077873
3543,세종대학교(학술정보원),광진구,서울특별시 광진구 능동로 209 세종대학교,37.551373,127.07444
3563,구의7단지현대아파트,광진구,광진구 구의강변로3가길 39 ,37.53651,127.091393
3564,나루마당,광진구,구의동 148-1,37.547752,127.095757
3566,우성4차아파트,광진구,자양번영로 59,37.535072,127.076111
3569,건대병원후문,광진구,능동로120-1,37.539566,127.072441
3570,구의역 리버비스타 오피스텔,광진구,아차산로417,37.538097,127.08902
3571,화양 APT(횡단보도 옆),광진구,동일로24길5,37.54435,127.065407
3573,광나루안전체험관,광진구,능동로238,37.551338,127.076714
3575,자양사거리 (LG 유플러스),광진구,아차산로360,37.536575,127.082581
3578,중곡동 파크웨이빌딩,광진구,천호대로611,37.555008,127.085815
3579,광진 캠퍼스시티,광진구,동일로178,37.54789,127.067452
3581,광진광장,광진구,광나루로389,37.54747,127.073967
3582,화양동 우체국,광진구,광나루로356,37.547989,127.069504
3586,군자역 비채온 오피스텔,광진구,광진구 천호대로 530(군자동),37.557713,127.077271
3587,우성식품 앞,광진구,광나루로 592,,
3588,세종대학교(영실관),광진구,능동로 209,,
600,휘경2동 주민센터,동대문구,서울특별시 동대문구 한천로 329,37.589912,127.06868
601,용신동주민센터,동대문구,서울특별시 동대문구 용두동 65-25,37.575947,127.037361
602,장안동 사거리,동대문구,서울특별시 동대문구 장한로 25길 2,37.572174,127.071388
604,답십리초등학교 옆 공원,동대문구,서울특별시 동대문구 전농로3길 23,37.569656,127.055962
605,신설동역8번출구,동대문구,서울특별시 동대문구 천호대로 26,37.5742,127.026497
606,휘경공고앞,동대문구,서울특별시 동대문구 겸재로 21,37.584625,127.07029
607,신이문역 2번출구,동대문구,서울특별시 동대문구 이문동186-1,37.602711,127.067863
608,전농삼성아파트,동대문구,서울특별시 동대문구 전농로 192,37.58131,127.055344
609,제기2교,동대문구,서울특별시 동대문구 제기동122-388,37.587791,127.037361
610,동대문중 교차로,동대문구,서울특별시 동대문구 답십리동 524-1,37.573086,127.052162
612,시립동부병원 앞 사거리,동대문구,서울특별시 동대문구 용두동 237-10 ,37.573666,127.030815
613,신설동역 10번출구 앞,동대문구,서울특별시 동대문구 신설동 92-34,37.575272,127.023468
614,용두동 사거리,동대문구,서울특별시 동대문구 용두동 237-10,37.577686,127.031013
615,용두동 래미안허브리츠아파트 앞,동대문구,서울특별시 동대문구 용두동 696-13 ,37.576382,127.03511
616,서울시립대 앞,동대문구, 서울특별시 동대문구 전농동 135-5,37.582561,127.054367
617,청솔우성아파트 앞,동대문구,서울특별시 동대문구 답십리동 94-2 ,37.574203,127.057693
621,동대문중학교 옆,동대문구,서울특별시 동대문구 사가정로 62,37.574718,127.053391
622,전농사거리 교통섬,동대문구,서울특별시 동대문구 사가정로 119,37.577793,127.057831
623,서울시립대 정문 앞,동대문구,서울특별시 동대문구 서울시립대로 161,37.583698,127.053856
624,전농동 동아아파트 앞,동대문구,서울특별시 동대문구 서울시립대로 31,37.574188,127.045891
625,답십리초등학교 앞(현대시장 옆),동대문구,서울특별시 동대문구 전농로 34,37.568192,127.057175
626,군자교 서측 녹지대,동대문구,서울특별시 동대문구 장한로6길 95,37.561153,127.070969
627,장안동삼거리 교통섬,동대문구,서울특별시 동대문구 사가정로 240,37.578632,127.071907
628,휘봉고등학교 앞,동대문구,서울특별시 동대문구 한천로 290,37.586815,127.067543
630,동대문구 보건소,동대문구,서울특별시 동대문구 천호대로 145,37.574852,127.040306
631,답십리역 1번출구,동대문구,서울특별시 동대문구 천호대로 269,37.568184,127.051277
633,청량리 기업은행 앞,동대문구,서울특별시 동대문구 홍릉로 1,37.580406,127.044823
634,외국어대 정문 앞,동대문구,서울특별시 동대문구 이문로 107,37.59602,127.05983
635,시조사 앞 (청량고정문 옆),동대문구,서울특별시 동대문구 이문로1길 11,37.587517,127.052773
636,세종대왕기념관 교차로,동대문구,서울특별시 동대문구 회기로 56,37.5909,127.042587
637,KAIST 경영대학 앞,동대문구,서울특별시 동대문구 회기로 85,37.591614,127.045792
638,서울시립대 정보기술관,동대문구,서울특별시 동대문구 한천로43길 12-14,37.583008,127.060974
639,서울시립대 후문,동대문구,서울특별시 동대문구 한천로43길 12-14,37.585197,127.060951
640,KEB하나은행 청량리역지점,동대문구,서울특별시 동대문구 왕산로 205,37.582455,127.044495
641,용두역 4번출구,동대문구,서울특별시 동대문구 청계천로 563,37.573753,127.038536
642,신답역 사거리,동대문구,서울특별시 동대문구 천호대로 231,,
643,동대문구민체육센터 (육교아래),동대문구,서울특별시 동대문구 장안벚꽃로 77,37.566971,127.074417
646,장한평역 1번출구 (국민은행앞),동대문구,서울특별시 동대문구 천호대로 405,37.561867,127.064377
647,신이문역 1번출구,동대문구,서울특별시 동대문구 신이문로 44,37.602798,127.067268
648,장안동위더스빌옆,동대문구,서울특별시 동대문구 한천로 42,37.5667,127.062424
650,중랑교사거리,동대문구,서울특별시 동대문구 망우로 131,37.591534,127.067741
652,답십리 래미안엘파인아파트 입구,동대문구,동대문구 전농동 6-6,37.57653,127.065941
654,전농동 텃골공원,동대문구,서울특별시 동대문구 사가정로 65,37.577621,127.052109
656,영휘원 교차로,동대문구,동대문구 청량리동 199-232,37.587238,127.043137
657,동대문롯데캐슬아파트 앞,동대문구,동대문구 답십리로23길 30(전농동 518),37.57576,127.04837
658,촬영소 사거리,동대문구,동대문구 답십리로 233(답십리동 2-146),37.572948,127.066147
659,제기역1번출구,동대문구,동대문구 용두동 237-10,37.57835,127.033386
660,동의보감타워,동대문구,동대문구 왕산로 128,37.577999,127.037628
661,경희대학교 청운관,동대문구,동대문구 경희대로 26,37.594601,127.051964
663,외대앞역 4번출구,동대문구,동대문구 휘경동 146-42,37.594891,127.063026
664,서울시립대 대학본부,동대문구,동대문구 서울시립대로 163 서울시립대학교,37.584129,127.057938
665,이문동 쌍용아파트 정문,동대문구,동대문구 한천로58길 47,37.599606,127.068642
666,이문대성유니드아파트 앞,동대문구,한천로58길 151,37.603622,127.070831
667,청량차도 육교 밑,동대문구,제기로 126,37.586594,127.046997
668,서울축산농협(장안지점),동대문구,동대문구 장안동 469-8 ,37.568653,127.069183
669,청계신한신휴플러스앞 삼거리,동대문구,서울시립대로14,37.572048,127.044663
670,삼육서울병원 버스정류장,동대문구,망우로74,37.589687,127.061409
671,대광빌딩,동대문구,동대문구 신설동 168-7 ,37.577343,127.023377
672,대광고등학교,동대문구,동대문구 신설동 397-2 ,37.57859,127.02385
673,안암골벽산아파트(후문),동대문구,동대문구 제기동 190-11 ,37.58408,127.031036
674,고대앞사거리 교통섬,동대문구,동대문구 제기동 142-21 ,37.586552,127.033142
675,성복교회 앞 (장평교 아래),동대문구,동대문구 장안벚꽃로 139,37.572025,127.077004
676,FITI시험연구원 앞,동대문구,동대문구 정릉천동로 102,37.581432,127.035477
677,청량리역 4번 5번출구 사이,동대문구,청량리역환승센터 횡단보도,37.580151,127.045799
678,장안힐스테이트(아) 앞,동대문구,동대문구 답십리로69길 93,37.576557,127.07431
679,전농SK아파트 앞,동대문구,동대문구 사가정로 150 ,37.577877,127.061684
680,꿈마루어린이도서관 앞,동대문구,동대문구 이문로 55,37.592384,127.057411
681,서울특별시 동부교육지원청(육교),동대문구,동대문구 전농로168,37.579838,127.056374
4102,휘경1동주민센터 앞,동대문구, 외대역동로6길 3,,
4103,휘경sk뷰아파트 앞,동대문구,휘경로 71 맞은편,,
4104,외대앞역 교차로,동대문구, 외대역동로 67 맞은편,,
4105,하나은행 장안동지점앞,동대문구,천호대로 343,,
4107,장안동근린공원 입구,동대문구,장안동 300,,
4108,답십리파크자이아파트 앞,동대문구,답십리로56길 124,,
4110,용두롯데캐슬리치아파트 앞,동대문구,무학로 178,,
4112,신이문빗물펌프장 옆,동대문구,이문동 59,,
4113,한국국방연구원 앞,동대문구,회기로 37,,
4116,이문e편한세상아파트 앞,동대문구,한천로63길 10,,
4117,휘경119안전센터 앞,동대문구,망우로 114,,
4121,서울문화재단 앞,동대문구,청계천로 517,,
4122,청계9가교차로 앞,동대문구,청계천로 471,,
4123,배봉초교 교차로,동대문구,사가정로 200,,
1401,극동늘푸른아파트,중랑구,서울특별시 중랑구 동일로 941,37.614738,127.076363
1402,금란주차장 앞,중랑구,서울특별시 중랑구 망우로 448,37.600071,127.102333
1403,중화빌딩 앞 (동부시장),중랑구,서울특별시 중랑구 망우로 211,37.59425,127.076576
1404,동일로 지하차도,중랑구,서울특별시 중랑구 망우로 233,37.595299,127.080032
1405,망우역 1번출구,중랑구,서울특별시 중랑구 망우로55길 11-10,37.599098,127.092949
1406,망우청소년수련관,중랑구,서울특별시 중랑구 송림길 156,37.606251,127.108269
1407,먹골역 1번출구 뒤,중랑구,서울특별시 중랑구 공릉로 12,37.611511,127.077888
